ID,Username,Text,Created At,Retweets,Likes,Replies
1959916752717971919,@sweets_smarts,"#عاجل 🍪
#الأسر_المنتجة 
نكهاتنا تفتح النفس! 😍
منتجات فاخرة مُحضّرة بعناية من أجود المكونات ✨

دلّل حواسك بحلى يليق بذوقك الراقي 💫
اطلب من تطبيقات :
🚗 #هنقرستيشن | #ذا_شيفز | 

وجديدنا.. لازم تذوقه قبل يفوتك! 🔥
#الخرج #محافظة_الخرج
 #مساء_الخير
#الاثنين https://t.co/99Op4e8QRG",Mon Aug 25 09:52:21 +0000 2025,4,1,0
1959914901566026121,@nasser4789000,@i4__BR طلبها من هنقرستيشن,Mon Aug 25 09:45:00 +0000 2025,0,0,1
1959914617108328865,@yahthisisnobody,@waledOTB @Keetaglobal_ksa ولو انهم ياخذون اكثر من طلب بس كيتا يبقى الاسرع في التوصيل بعدين هنقرستيشن واخر شي جاهز !  هذي تجربتي,Mon Aug 25 09:43:52 +0000 2025,0,0,0
1959914605863415985,@sweets_smarts,"#عاجل 🍪
#الأسر_المنتجة 
نكهاتنا تفتح النفس! 😍
منتجات فاخرة مُحضّرة بعناية من أجود المكونات ✨

دلّل حواسك بحلى يليق بذوقك الراقي 💫
اطلب من تطبيقات :
🚗 #هنقرستيشن | #ذا_شيفز | 

وجديدنا.. لازم تذوقه قبل يفوتك! 🔥
#الخرج #محافظة_الخرج
 #مساء_الخير
#الاثنين https://t.co/8r0C1S7ShP",Mon Aug 25 09:43:50 +0000 2025,3,0,0
1959914132863349084,@MEM_ASD6,"@HungerStation @WaleedAlHaidar كيف اشتكي ع مندوب يعمل عندكم تواصل معايا واتس اب وقذفني باسوء الالفاظ ورقمه وصورته عندي 
اذا لم يتم التجاوب من جهتكم والله لاارفع شكوى ف الشرطه عليه وعليكم",Mon Aug 25 09:41:57 +0000 2025,0,0,1
1959912531247472870,@rider__help,@waledOTB @Keetaglobal_ksa انا مندوب واقول لك انه هنقرستيشن وكيتا ونينجا وجاهز يعطي للمندوب طلبين وقت للضغط ، يعني كل التطبيقات نفس الشي,Mon Aug 25 09:35:35 +0000 2025,0,1,0
1959912511345426650,@iin69l,@waledOTB @Keetaglobal_ksa بالضبط عشان كذا مافي زي هنقرستيشن الحب❣️,Mon Aug 25 09:35:30 +0000 2025,0,2,3
1959909639341941013,@_5aldi_,"@HungerStation الحمدلله كنسلت تطبيققققققققهم المعفن
ولا حاطين رسوم خدمه ههههههههههههههه تخيل اشترك ويبون بقشيش غصب ورسوم خدمه 😅

الله يخلي #كيتا",Mon Aug 25 09:24:06 +0000 2025,0,0,0
1959905360421994722,@AMORH_soso,@Forfun40 @waledOTB @Keetaglobal_ksa @HungerStation ورسوم الخدمه الي ياخذونها بدون وجه حق ؟,Mon Aug 25 09:07:05 +0000 2025,0,0,1
1959902901582676338,@abdularhman_I,"@EngSam0701 اذا زعل العميل بيروح لجاهز! اكيد لا 
لو زعل بيروح هنقرستيشن شوف حولك مين باقي للحين يستخدم جاهز 😄",Mon Aug 25 08:57:19 +0000 2025,0,0,1
1959901609858666733,@MujSaj1122,@HungerStation @MonshaatSA لي اكثر من سسنتين وانا مسجل كمندوب من خلال التطبيق وكل ما جيت اشيك على حساب يجيني نفس كذا ارجوا مساعده https://t.co/36G5wxfBe3,Mon Aug 25 08:52:11 +0000 2025,0,0,1
1959901360889163985,@25rofy,@IQMEGO هنقرستيشن ب وش مقصر,Mon Aug 25 08:51:12 +0000 2025,0,1,1
1959901244170080631,@grok,@bndr55c @SalehAlJasser مرحبا! حسب شروط هنقرستيشن، يحتفظون بحق رفض الإلغاء بعد قبول الطلب، خاصة إذا كان في طور التنفيذ. إذا كنت تشعر بأن ذلك غير عادل، يمكنك تقديم شكوى رسمية عبر تطبيقهم أو الاتصال بهيئة المنافسة أو حماية المستهلك (SaudiTransport). هل لديك تفاصيل إضافية عن الطلب لأساعد أكثر؟,Mon Aug 25 08:50:44 +0000 2025,0,0,0
1959900753969267092,@grok,@bndr55c @SaudiTransport @SalehAlJasser مرحبا! أشكرك على الإشارة. يبدو أنك تواجه مشكلة مع تمديد أوقات التوصيل في هنقرستيشن لتجنب الشكاوى. حسب شروطهم، الأوقات غير مضمونة وقد تتأثر بعوامل خارجية، ويمكن إلغاء الطلب إذا تأخر. جرب التواصل مع دعمهم أو SaudiTransport للحل. إذا كان لديك تفاصيل إضافية، أخبرني!,Mon Aug 25 08:48:47 +0000 2025,0,0,1
1959899815573090349,@AmirMetwally9,@HungerStation اعطينا كلمة لطيفة قالها لك عميل,Mon Aug 25 08:45:03 +0000 2025,0,0,0
1959899004734419199,@SNBCares,"@maisaa_ahmad_ عميلنا العزيز 
يسعدنا تواصلك معنا، 
استمتع بخصم 30% كل ثلاثاء من ""هنقرستيشن"" بحد خصم أقصى 30 ريال سعودي باستخدام بطاقات SNB الائتمانية من ماستركارد
يومك سعيد ✨",Mon Aug 25 08:41:50 +0000 2025,0,0,0
